Unix,Date,Symbol,Open,High,Low,Close,Volume ETH,Volume BTC,tradecount
1548115200000,2019-01-22,ETHBTC,0.032767,0.03316,0.032242,0.033004,207541.999,6818.62339331,163512
1548028800000,2019-01-21,ETHBTC,0.033214,0.033289,0.032412,0.032765,155031.834,5101.55313722,149339
1547942400000,2019-01-20,ETHBTC,0.033441,0.033521,0.032975,0.033214,201346.172,6701.06184186,178743
1547856000000,2019-01-19,ETHBTC,0.033149,0.033768,0.033125,0.033441,173766.455,5806.93446856,166707
1547769600000,2019-01-18,ETHBTC,0.033644,0.033716,0.03295,0.033148,172873.158,5774.33203574,168092
1547683200000,2019-01-17,ETHBTC,0.03383,0.033969,0.033076,0.033647,224507.593,7541.03829114,207693
1547596800000,2019-01-16,ETHBTC,0.033514,0.034779,0.033284,0.033836,277488.071,9378.01233288,231651
1547510400000,2019-01-15,ETHBTC,0.035005,0.035556,0.0329,0.033502,328919.676,11326.71386122,247685
1547424000000,2019-01-14,ETHBTC,0.032844,0.035476,0.032805,0.035005,290289.323,9880.31566041,205181
1547337600000,2019-01-13,ETHBTC,0.034406,0.034448,0.032363,0.032845,194656.594,6516.82912968,157905
1547251200000,2019-01-12,ETHBTC,0.034619,0.034996,0.034177,0.034404,158816.127,5502.73513649,147750
1547164800000,2019-01-11,ETHBTC,0.034853,0.035322,0.033716,0.03462,266180.516,9211.12130602,209599
1547078400000,2019-01-10,ETHBTC,0.037336,0.037445,0.034086,0.034853,397522.165,14052.27910368,281134
1546992000000,2019-01-09,ETHBTC,0.037297,0.038,0.037139,0.037337,195048.837,7318.68751688,147310
1546905600000,2019-01-08,ETHBTC,0.03756,0.037756,0.0369,0.037296,226887.581,8458.6158207,191156
1546819200000,2019-01-07,ETHBTC,0.03857,0.038791,0.0373,0.037589,226585.723,8623.50780255,175384
1546732800000,2019-01-06,ETHBTC,0.040532,0.040721,0.038377,0.03857,287921.195,11368.3419397,209278
1546646400000,2019-01-05,ETHBTC,0.0401,0.041752,0.040096,0.040533,312691.91,12797.16576898,222634
1546560000000,2019-01-04,ETHBTC,0.038854,0.04085,0.038551,0.040093,304951.98,12152.20499011,214027
1546473600000,2019-01-03,ETHBTC,0.039415,0.039949,0.038156,0.038846,284859.389,11112.7094515,187567
1546387200000,2019-01-02,ETHBTC,0.036611,0.04005,0.036501,0.039404,347117.744,13457.53643352,216113
1546300800000,2019-01-01,ETHBTC,0.035534,0.037532,0.035315,0.036629,168390.91,6118.53696104,128903
1546214400000,2018-12-31,ETHBTC,0.036234,0.036337,0.0353,0.035536,205103.854,7345.92219595,146249
1546128000000,2018-12-30,ETHBTC,0.035984,0.036534,0.03496,0.036235,291989.233,10467.04987949,185325
1546041600000,2018-12-29,ETHBTC,0.035246,0.037441,0.034141,0.035984,384344.02,13631.02087056,236294
1545955200000,2018-12-28,ETHBTC,0.031899,0.0354,0.031506,0.03525,351840.058,11730.37893304,200439
1545868800000,2018-12-27,ETHBTC,0.034245,0.034432,0.031302,0.031898,281173.985,9203.6540388,181108
1545782400000,2018-12-26,ETHBTC,0.034069,0.035344,0.033409,0.034242,291513.201,9989.88688269,196995
1545696000000,2018-12-25,ETHBTC,0.034468,0.034732,0.032907,0.03407,390213.907,13194.65538746,247063
1545609600000,2018-12-24,ETHBTC,0.032845,0.037672,0.032745,0.034455,585615.65,20637.68070785,384754
1545523200000,2018-12-23,ETHBTC,0.029162,0.033125,0.029133,0.032837,455408.705,14539.07952266,288866
1545436800000,2018-12-22,ETHBTC,0.028051,0.0294,0.027791,0.029165,209087.616,5978.67283671,178523
1545350400000,2018-12-21,ETHBTC,0.028087,0.028747,0.027501,0.028059,331529.632,9361.44760642,241293
1545264000000,2018-12-20,ETHBTC,0.026958,0.028665,0.026751,0.028094,392753.556,10772.93300906,245762
1545177600000,2018-12-19,ETHBTC,0.027493,0.02825,0.026881,0.026954,430273.581,11790.2083047,252460
1545091200000,2018-12-18,ETHBTC,0.026801,0.027586,0.026415,0.027493,347066.626,9286.57631792,190263
1545004800000,2018-12-17,ETHBTC,0.026232,0.027161,0.026161,0.026801,254595.164,6764.2999704,162753
1544918400000,2018-12-16,ETHBTC,0.026085,0.026753,0.026077,0.026231,137636.493,3643.02826901,104894
1544832000000,2018-12-15,ETHBTC,0.026001,0.026163,0.025853,0.026076,154288.115,4018.28046548,111725
1544745600000,2018-12-14,ETHBTC,0.026164,0.026305,0.025815,0.026,228967.56,5976.65084831,134938
1544659200000,2018-12-13,ETHBTC,0.025955,0.026536,0.025811,0.026148,209169.864,5475.02279855,117388
1544572800000,2018-12-12,ETHBTC,0.025957,0.026359,0.025827,0.025954,163830.148,4273.20343403,109234
1544486400000,2018-12-11,ETHBTC,0.026176,0.026534,0.025157,0.025962,170092.132,4425.40333708,110306
1544400000000,2018-12-10,ETHBTC,0.026307,0.02645,0.025794,0.026179,174339.845,4551.44202977,105211
1544313600000,2018-12-09,ETHBTC,0.026484,0.027,0.026085,0.0263,211489.681,5619.72705131,140797
1544227200000,2018-12-08,ETHBTC,0.027341,0.028134,0.025501,0.026494,332746.829,8866.51428358,220045
1544140800000,2018-12-07,ETHBTC,0.025948,0.027784,0.02463,0.027341,530450.634,13718.04902936,307838
1544054400000,2018-12-06,ETHBTC,0.027272,0.027338,0.025543,0.025976,347300.301,9212.12810126,207227
1543968000000,2018-12-05,ETHBTC,0.027813,0.027896,0.027203,0.027266,187578.403,5179.79069516,136056
1543881600000,2018-12-04,ETHBTC,0.027989,0.028113,0.0277,0.027809,183794.325,5131.77184485,136544
1543795200000,2018-12-03,ETHBTC,0.028026,0.028449,0.0277,0.027983,174282.309,4890.12233344,128800
1543708800000,2018-12-02,ETHBTC,0.028178,0.028341,0.027877,0.028026,147257.616,4136.64759067,116467
1543622400000,2018-12-01,ETHBTC,0.028156,0.028834,0.027818,0.02818,167738.64,4725.08327595,148676
1543536000000,2018-11-30,ETHBTC,0.027464,0.028542,0.0273,0.028158,232763.908,6519.42611444,183338
1543449600000,2018-11-29,ETHBTC,0.0288,0.028912,0.027371,0.027461,274767.411,7671.8307256,210369
1543363200000,2018-11-28,ETHBTC,0.028746,0.029098,0.02791,0.028808,295828.579,8421.59299056,209033
1543276800000,2018-11-27,ETHBTC,0.02866,0.029088,0.027765,0.028761,277443.68,7852.03914965,175885
1543190400000,2018-11-26,ETHBTC,0.029037,0.0292,0.028283,0.028671,320271.264,9194.32470317,202914
1543104000000,2018-11-25,ETHBTC,0.029215,0.029486,0.027855,0.029038,404295.707,11606.69058264,224048
1543017600000,2018-11-24,ETHBTC,0.028295,0.029376,0.028104,0.029216,270075.505,7735.08242899,146508
1542931200000,2018-11-23,ETHBTC,0.028942,0.029199,0.027974,0.028291,244056.77,6949.26092459,149641
1542844800000,2018-11-22,ETHBTC,0.029653,0.029912,0.028894,0.02895,193061.678,5677.58002521,120404
1542758400000,2018-11-21,ETHBTC,0.029319,0.03015,0.028761,0.029671,353292.947,10440.27667095,222726
1542672000000,2018-11-20,ETHBTC,0.030647,0.030946,0.02875,0.029316,712970.833,21299.68378136,384100
1542585600000,2018-11-19,ETHBTC,0.0316,0.031642,0.02904,0.030636,411823.98,12433.17162529,251667
1542499200000,2018-11-18,ETHBTC,0.03131,0.03194,0.03126,0.0316,120896.796,3805.33607159,91910
1542412800000,2018-11-17,ETHBTC,0.031302,0.031601,0.0311,0.03131,134241.033,4210.92776364,103006
1542326400000,2018-11-16,ETHBTC,0.032026,0.032197,0.0312,0.031294,160277.516,5085.73143663,129343
1542240000000,2018-11-15,ETHBTC,0.031679,0.032332,0.031267,0.032026,260594.911,8281.21387368,202581
1542153600000,2018-11-14,ETHBTC,0.03248,0.032523,0.030033,0.031677,322149.201,10154.91377982,247384
1542067200000,2018-11-13,ETHBTC,0.032987,0.03305,0.032349,0.032479,124181.665,4062.89289773,126230
1541980800000,2018-11-12,ETHBTC,0.032976,0.033132,0.032801,0.03299,103848.438,3425.46540845,115938
1541894400000,2018-11-11,ETHBTC,0.033136,0.033218,0.0328,0.032976,86448.707,2854.45733232,101288
1541808000000,2018-11-10,ETHBTC,0.03285,0.033358,0.0328,0.033136,84544.247,2797.37044585,103958
1541721600000,2018-11-09,ETHBTC,0.032851,0.033155,0.03263,0.032844,114030.439,3751.89248986,122905
1541635200000,2018-11-08,ETHBTC,0.033309,0.03356,0.0328,0.032851,155000.223,5124.74863439,160377
1541548800000,2018-11-07,ETHBTC,0.033869,0.034084,0.033175,0.033308,185653.554,6234.51477229,170529
1541462400000,2018-11-06,ETHBTC,0.032561,0.033921,0.032401,0.033869,195035.061,6462.94381102,173034
1541376000000,2018-11-05,ETHBTC,0.032705,0.032845,0.0322,0.032573,143719.901,4668.39992396,123279
1541289600000,2018-11-04,ETHBTC,0.031353,0.033577,0.031264,0.032705,201761.826,6487.87005926,156276
1541203200000,2018-11-03,ETHBTC,0.031464,0.031485,0.0313,0.031353,84467.213,2651.2068972,82087
1541116800000,2018-11-02,ETHBTC,0.031184,0.031687,0.0311,0.031464,133957.915,4198.0000326,115666
1541030400000,2018-11-01,ETHBTC,0.03119,0.03129,0.0311,0.031184,115155.445,3589.59122785,113603
1540944000000,2018-10-31,ETHBTC,0.031165,0.031344,0.03085,0.03119,132035.656,4108.21678165,136294
1540857600000,2018-10-30,ETHBTC,0.031041,0.03124,0.030922,0.031164,119787.712,3720.70521518,122923
1540771200000,2018-10-29,ETHBTC,0.031616,0.031805,0.030834,0.03104,152062.91,4761.90762297,142477
1540684800000,2018-10-28,ETHBTC,0.031423,0.031982,0.03135,0.031616,103299.688,3255.15634329,81446
1540598400000,2018-10-27,ETHBTC,0.031346,0.031489,0.031298,0.031427,98752.745,3098.86551005,97085
1540512000000,2018-10-26,ETHBTC,0.031216,0.031696,0.031118,0.031346,109273.704,3420.93297002,93067
1540425600000,2018-10-25,ETHBTC,0.031274,0.031329,0.031041,0.031223,104742.39,3268.32130644,102005
1540339200000,2018-10-24,ETHBTC,0.031418,0.031473,0.03115,0.031273,131064.636,4107.00726111,113406
1540252800000,2018-10-23,ETHBTC,0.031413,0.031558,0.031063,0.031418,148898.879,4656.22178594,122319
1540166400000,2018-10-22,ETHBTC,0.031487,0.031603,0.03127,0.031413,114465.28,3598.73821335,103622
1540080000000,2018-10-21,ETHBTC,0.031578,0.03186,0.0314,0.031494,83821.507,2649.98855718,85856
1539993600000,2018-10-20,ETHBTC,0.031387,0.03181,0.031285,0.03157,95097.179,3003.38664304,97917
1539907200000,2018-10-19,ETHBTC,0.031163,0.031484,0.031039,0.031383,95286.064,2981.17135793,91695
1539820800000,2018-10-18,ETHBTC,0.0316,0.031749,0.030924,0.031163,216793.623,6805.1948134,148816
1539734400000,2018-10-17,ETHBTC,0.031838,0.032018,0.0314,0.0316,221946.119,7039.81991467,157999
1539648000000,2018-10-16,ETHBTC,0.031757,0.032094,0.03136,0.031838,232077.15,7356.61372365,158266
1539561600000,2018-10-15,ETHBTC,0.031053,0.033435,0.0308,0.031732,436303.837,13853.50925362,268601
1539475200000,2018-10-14,ETHBTC,0.031807,0.032007,0.03086,0.031059,158085.302,4999.87117676,112544
1539388800000,2018-10-13,ETHBTC,0.031299,0.032028,0.031251,0.031807,150620.776,4780.26948728,130733
1539302400000,2018-10-12,ETHBTC,0.030633,0.031748,0.030606,0.031288,241722.363,7549.21181967,166086
1539216000000,2018-10-11,ETHBTC,0.034185,0.034285,0.03048,0.030633,381280.37,12229.64579092,269135
1539129600000,2018-10-10,ETHBTC,0.034319,0.034414,0.034073,0.034185,204182.053,6997.09362407,149120
1539043200000,2018-10-09,ETHBTC,0.034481,0.034637,0.034218,0.034317,162576.744,5594.0297448,112819
1538956800000,2018-10-08,ETHBTC,0.034223,0.03465,0.034003,0.034468,173388.82,5947.5374217,115187
1538870400000,2018-10-07,ETHBTC,0.034144,0.034321,0.033889,0.034228,122929.65,4189.48995907,79402
1538784000000,2018-10-06,ETHBTC,0.034399,0.0345,0.033995,0.034144,138183.973,4730.49470687,82530
1538697600000,2018-10-05,ETHBTC,0.033774,0.034785,0.03346,0.034409,184892.636,6267.41457448,108673
1538611200000,2018-10-04,ETHBTC,0.033901,0.034304,0.03357,0.033777,161036.799,5475.70500815,92446
1538524800000,2018-10-03,ETHBTC,0.034556,0.034631,0.033532,0.033901,172215.524,5845.6345527,116673
1538438400000,2018-10-02,ETHBTC,0.035012,0.035102,0.03425,0.034556,167738.176,5825.56547823,127401
1538352000000,2018-10-01,ETHBTC,0.035175,0.03538,0.03449,0.035023,166101.347,5798.98406783,119720
1538265600000,2018-09-30,ETHBTC,0.035106,0.0359,0.0346,0.035178,184624.784,6519.36725571,121823
1538179200000,2018-09-29,ETHBTC,0.03344,0.035991,0.032923,0.035077,245968.895,8529.53117406,159703
1538092800000,2018-09-28,ETHBTC,0.034241,0.034573,0.032815,0.033445,230903.126,7807.0086508,144133
1538006400000,2018-09-27,ETHBTC,0.033154,0.03473,0.032644,0.034253,214927.273,7219.46363255,143943
1537920000000,2018-09-26,ETHBTC,0.034065,0.034143,0.032479,0.033154,234835.34,7812.1652916,157623
1537833600000,2018-09-25,ETHBTC,0.034631,0.03467,0.031994,0.034064,297526.658,9906.05544679,197963
1537747200000,2018-09-24,ETHBTC,0.036442,0.036597,0.034302,0.034631,190414.077,6749.68681309,131352
1537660800000,2018-09-23,ETHBTC,0.035849,0.036816,0.0354,0.036461,176995.878,6395.69204737,121835
1537574400000,2018-09-22,ETHBTC,0.036657,0.037512,0.035123,0.035849,222334.661,8004.65429705,121533
1537488000000,2018-09-21,ETHBTC,0.034549,0.0372,0.033402,0.036658,409984.208,14235.46462651,256756
1537401600000,2018-09-20,ETHBTC,0.032816,0.034836,0.03236,0.034522,235455.02,7782.02101565,160865
1537315200000,2018-09-19,ETHBTC,0.032894,0.033746,0.032241,0.032816,217203.21,7154.03017655,139670
1537228800000,2018-09-18,ETHBTC,0.031384,0.033638,0.031119,0.032894,247061.004,7997.19664859,162122
1537142400000,2018-09-17,ETHBTC,0.033861,0.034432,0.030946,0.031384,284983.138,9392.15222731,195274
1537056000000,2018-09-16,ETHBTC,0.034013,0.034321,0.032565,0.033862,215014.548,7215.17961597,142335
1536969600000,2018-09-15,ETHBTC,0.032243,0.034721,0.032105,0.034056,217478.043,7302.28238035,125604
1536883200000,2018-09-14,ETHBTC,0.032504,0.034089,0.03151,0.0322,344382.592,11299.10635633,187181
1536796800000,2018-09-13,ETHBTC,0.028904,0.032989,0.028887,0.032504,406418.787,12496.54035871,215350
1536710400000,2018-09-12,ETHBTC,0.029422,0.029433,0.026882,0.028918,400898.733,11202.22459252,226009
1536624000000,2018-09-11,ETHBTC,0.031228,0.031436,0.028473,0.029435,306767.518,9216.61179257,182679
1536537600000,2018-09-10,ETHBTC,0.031362,0.032111,0.029956,0.03122,289604.692,8971.45426015,155058
1536451200000,2018-09-09,ETHBTC,0.031834,0.03249,0.030124,0.031362,307184.387,9604.39084138,196271
1536364800000,2018-09-08,ETHBTC,0.033632,0.03683,0.030956,0.031834,271781.063,8954.17674691,175704
1536278400000,2018-09-07,ETHBTC,0.035278,0.035899,0.033513,0.033632,266276.779,9184.55187402,185562
1536192000000,2018-09-06,ETHBTC,0.034098,0.035861,0.033341,0.035278,355106.32,12445.67917053,221149
1536105600000,2018-09-05,ETHBTC,0.038775,0.038928,0.03392,0.034106,344168.05,12590.75289163,249240
1536019200000,2018-09-04,ETHBTC,0.039799,0.03995,0.03851,0.038761,187477.69,7351.73489496,149455
1535932800000,2018-09-03,ETHBTC,0.040477,0.040518,0.039537,0.039799,178750.544,7129.18218431,128563
1535846400000,2018-09-02,ETHBTC,0.04105,0.041416,0.040012,0.040489,156883.801,6377.50556104,127566
1535760000000,2018-09-01,ETHBTC,0.04014,0.041705,0.04012,0.041048,174869.27,7153.935434,150518
1535673600000,2018-08-31,ETHBTC,0.040662,0.041,0.036388,0.040139,190581.698,7654.24704145,132254
1535587200000,2018-08-30,ETHBTC,0.041014,0.041319,0.039908,0.040662,179969.014,7306.75524492,140442
1535500800000,2018-08-29,ETHBTC,0.041749,0.041939,0.040854,0.041014,176273.382,7294.09502455,133495
1535414400000,2018-08-28,ETHBTC,0.04167,0.0419,0.040753,0.041725,193993.731,7996.48274529,167041
1535328000000,2018-08-27,ETHBTC,0.040903,0.041761,0.040702,0.04167,193291.576,7957.80744961,161803
1535241600000,2018-08-26,ETHBTC,0.041244,0.04127,0.040612,0.040912,138225.43,5661.42006231,129302
1535155200000,2018-08-25,ETHBTC,0.042023,0.042065,0.041062,0.041225,141101.744,5866.75439836,102292
1535068800000,2018-08-24,ETHBTC,0.04229,0.04245,0.041537,0.04205,168593.471,7101.98372692,128491
1534982400000,2018-08-23,ETHBTC,0.042533,0.04323,0.041933,0.04229,138717.808,5892.00460779,107883
1534896000000,2018-08-22,ETHBTC,0.043382,0.043876,0.041437,0.042533,176271.666,7533.33812045,149326
1534809600000,2018-08-21,ETHBTC,0.043272,0.044101,0.041849,0.043399,154147.971,6678.42668061,125585
1534723200000,2018-08-20,ETHBTC,0.046218,0.04659,0.042853,0.043324,162928.738,7321.555518,141245
1534636800000,2018-08-19,ETHBTC,0.046044,0.047486,0.045552,0.0462,116655.396,5416.07818297,92492
1534550400000,2018-08-18,ETHBTC,0.048235,0.048659,0.044788,0.046044,163102.36,7645.19470817,161580
1534464000000,2018-08-17,ETHBTC,0.045423,0.0485,0.045257,0.04824,202659.149,9408.4775863,187760
1534377600000,2018-08-16,ETHBTC,0.04488,0.0463,0.044575,0.045424,143433.969,6510.56931548,115502
1534291200000,2018-08-15,ETHBTC,0.04501,0.046369,0.044207,0.044836,199063.027,8978.88312602,160423
1534204800000,2018-08-14,ETHBTC,0.0454,0.045445,0.041941,0.045008,255705.014,11129.13871195,205943
1534118400000,2018-08-13,ETHBTC,0.050389,0.050531,0.045,0.0454,193486.237,9286.30050379,158235
1534032000000,2018-08-12,ETHBTC,0.050994,0.051583,0.050189,0.050382,119707.879,6098.15497138,95068
1533945600000,2018-08-11,ETHBTC,0.054028,0.054169,0.049669,0.050996,173695.183,8918.75448056,158828
1533859200000,2018-08-10,ETHBTC,0.055629,0.056513,0.053645,0.053968,139655.611,7755.33885591,176170
1533772800000,2018-08-09,ETHBTC,0.05656,0.057188,0.05541,0.055677,121047.698,6837.8562379,145154
1533686400000,2018-08-08,ETHBTC,0.056276,0.057548,0.055454,0.05656,135726.762,7705.38914883,168857
1533600000000,2018-08-07,ETHBTC,0.0584,0.05865,0.055274,0.056276,131323.965,7546.34836808,153272
1533513600000,2018-08-06,ETHBTC,0.05816,0.0587,0.057658,0.0584,103169.849,6008.86279206,114960
1533427200000,2018-08-05,ETHBTC,0.058064,0.05855,0.057664,0.05816,90958.492,5283.13729121,76694
1533340800000,2018-08-04,ETHBTC,0.056335,0.058597,0.055767,0.05806,120329.456,6843.04709936,114508
1533254400000,2018-08-03,ETHBTC,0.05455,0.056501,0.0542,0.056334,125645.875,6964.11839441,138325
1533168000000,2018-08-02,ETHBTC,0.05525,0.055589,0.054143,0.05455,102662.715,5619.0557354,120263
1533081600000,2018-08-01,ETHBTC,0.055818,0.056429,0.054463,0.05525,106706.644,5925.67167693,116635
1532995200000,2018-07-31,ETHBTC,0.055862,0.056316,0.054356,0.055815,118270.566,6573.98071865,137213
1532908800000,2018-07-30,ETHBTC,0.056794,0.057074,0.0555,0.055866,102153.439,5765.11746761,117261
1532822400000,2018-07-29,ETHBTC,0.05699,0.057097,0.056554,0.056777,83117.255,4719.58856415,93423
1532736000000,2018-07-28,ETHBTC,0.057447,0.057519,0.056686,0.056937,80417.052,4595.76991124,88748
1532649600000,2018-07-27,ETHBTC,0.058309,0.05895,0.056703,0.057446,98918.122,5733.76028887,122988
1532563200000,2018-07-26,ETHBTC,0.057727,0.058856,0.057569,0.058309,110329.063,6410.14415529,131763
1532476800000,2018-07-25,ETHBTC,0.057048,0.05818,0.056778,0.057765,123353.979,7092.79146407,162486
1532390400000,2018-07-24,ETHBTC,0.058272,0.059341,0.056511,0.057017,170909.476,9909.51310044,206925
1532304000000,2018-07-23,ETHBTC,0.061855,0.061882,0.057955,0.058252,123159.135,7345.35685936,163654
1532217600000,2018-07-22,ETHBTC,0.062168,0.06284,0.061448,0.061855,84620.285,5261.51870064,87265
1532131200000,2018-07-21,ETHBTC,0.061204,0.063266,0.060895,0.062168,98257.17,6142.86597098,122727
1532044800000,2018-07-20,ETHBTC,0.062752,0.062778,0.060375,0.06126,130582.77,8058.57203467,191197
1531958400000,2018-07-19,ETHBTC,0.064962,0.06511,0.062372,0.062704,121296.921,7762.54436936,190070
1531872000000,2018-07-18,ETHBTC,0.06818,0.068692,0.064484,0.064961,157902.201,10541.55659424,271743
1531785600000,2018-07-17,ETHBTC,0.071208,0.071477,0.068,0.068217,129405.675,9016.26225101,203760
1531699200000,2018-07-16,ETHBTC,0.07075,0.071898,0.070154,0.071264,94611.48,6738.63616933,146650
1531612800000,2018-07-15,ETHBTC,0.069321,0.071147,0.069135,0.07075,64377.737,4515.03884336,97092
1531526400000,2018-07-14,ETHBTC,0.069534,0.070023,0.06915,0.069321,67626.216,4702.0371421,87312
1531440000000,2018-07-13,ETHBTC,0.06903,0.07052,0.068791,0.069534,83426.801,5822.83788778,117346
1531353600000,2018-07-12,ETHBTC,0.069747,0.070258,0.06854,0.069004,83226.581,5788.89198874,115910
1531267200000,2018-07-11,ETHBTC,0.06865,0.069946,0.067558,0.069747,89644.933,6174.30371398,134973
1531180800000,2018-07-10,ETHBTC,0.070795,0.070882,0.06753,0.068648,123345.359,8524.14086951,163681
1531094400000,2018-07-09,ETHBTC,0.072555,0.072796,0.070579,0.070795,90561.613,6482.85068771,120746
1531008000000,2018-07-08,ETHBTC,0.071896,0.073104,0.071649,0.072534,77262.721,5586.03875545,122304
1530921600000,2018-07-07,ETHBTC,0.071188,0.0719,0.070145,0.071897,81076.294,5770.73677277,107393
1530835200000,2018-07-06,ETHBTC,0.071652,0.071939,0.070008,0.071192,116303.532,8280.93485688,169975
1530748800000,2018-07-05,ETHBTC,0.070989,0.0719,0.070698,0.071614,120942.175,8634.10027887,171763
1530662400000,2018-07-04,ETHBTC,0.070939,0.072085,0.070577,0.070923,77794.844,5533.22748968,112595
1530576000000,2018-07-03,ETHBTC,0.071939,0.072889,0.070629,0.070873,139666.675,9985.66370219,233578
1530489600000,2018-07-02,ETHBTC,0.071199,0.072469,0.070612,0.071989,117288.426,8362.8316801,210239
1530403200000,2018-07-01,ETHBTC,0.071058,0.071536,0.070562,0.071152,89236.209,6342.95996345,134088
1530316800000,2018-06-30,ETHBTC,0.070111,0.07171,0.069935,0.071058,116930.885,8260.64179341,153365
1530230400000,2018-06-29,ETHBTC,0.071832,0.072084,0.0691,0.070112,113758.357,8006.61000639,148534
1530144000000,2018-06-28,ETHBTC,0.07194,0.072189,0.070652,0.071832,94656.26,6757.76636281,128940
1530057600000,2018-06-27,ETHBTC,0.070826,0.072166,0.069956,0.071957,102713.029,7296.6605753,111296
1529971200000,2018-06-26,ETHBTC,0.07346,0.073682,0.070702,0.070826,62548.392,4497.88595909,91645
1529884800000,2018-06-25,ETHBTC,0.074028,0.075563,0.0728,0.073401,102442.288,7562.72136637,156032
1529798400000,2018-06-24,ETHBTC,0.076947,0.077222,0.0727,0.074027,122854.452,9193.5321756,201220
1529712000000,2018-06-23,ETHBTC,0.076469,0.077515,0.075636,0.076946,83692.768,6429.74698514,132117
1529625600000,2018-06-22,ETHBTC,0.078334,0.078375,0.075078,0.076419,122205.145,9387.95059995,218793
1529539200000,2018-06-21,ETHBTC,0.079361,0.080394,0.077853,0.078334,102010.733,8070.64088052,159343
1529452800000,2018-06-20,ETHBTC,0.079854,0.079927,0.078476,0.079353,90643.099,7178.68433514,141979
1529366400000,2018-06-19,ETHBTC,0.077184,0.080173,0.076925,0.079811,101295.715,7968.10949857,175540
1529280000000,2018-06-18,ETHBTC,0.07706,0.077684,0.07635,0.077185,86016.675,6616.20592676,147146
1529193600000,2018-06-17,ETHBTC,0.076593,0.077567,0.07646,0.077072,72138.857,5550.46678294,103372
1529107200000,2018-06-16,ETHBTC,0.076349,0.0775,0.07588,0.076593,76768.237,5894.01713429,109948
1529020800000,2018-06-15,ETHBTC,0.078281,0.078456,0.074631,0.076348,112289.93,8594.99857272,167574
1528934400000,2018-06-14,ETHBTC,0.07558,0.079096,0.072705,0.078267,150760.023,11441.91533487,237538
1528848000000,2018-06-13,ETHBTC,0.075564,0.07639,0.07225,0.07558,133361.932,9905.7975275,237309
1528761600000,2018-06-12,ETHBTC,0.077298,0.078399,0.074409,0.075564,124559.809,9580.5883503,221989
1528675200000,2018-06-11,ETHBTC,0.077482,0.07895,0.075,0.077297,111567.055,8675.57569038,209520
1528588800000,2018-06-10,ETHBTC,0.079108,0.0795,0.0755,0.07754,129509.836,10114.09238199,244449
1528502400000,2018-06-09,ETHBTC,0.078771,0.0795,0.0777,0.079108,84598.599,6685.45855127,125087
1528416000000,2018-06-08,ETHBTC,0.078696,0.079289,0.077991,0.078751,99569.817,7848.88200187,159854
1528329600000,2018-06-07,ETHBTC,0.079232,0.0797,0.07823,0.078698,107771.151,8516.52026966,172535
1528243200000,2018-06-06,ETHBTC,0.079898,0.0801,0.079001,0.079235,109281.535,8690.18783115,183982
1528156800000,2018-06-05,ETHBTC,0.079001,0.0805,0.077695,0.079898,120506.52,9561.85332734,199005
1528070400000,2018-06-04,ETHBTC,0.080299,0.080799,0.077735,0.078925,120832.454,9586.08170339,197020
1527984000000,2018-06-03,ETHBTC,0.077375,0.080857,0.07735,0.080234,109639.476,8706.73747228,183772
1527897600000,2018-06-02,ETHBTC,0.07698,0.078121,0.07651,0.07735,113457.714,8782.06199784,187130
1527811200000,2018-06-01,ETHBTC,0.077218,0.07775,0.075917,0.07698,122731.661,9450.65267522,197445
1527724800000,2018-05-31,ETHBTC,0.075578,0.07744,0.075281,0.077218,118055.094,9008.90723515,181499
1527638400000,2018-05-30,ETHBTC,0.075879,0.0775,0.074195,0.075587,123347.701,9327.51833561,147668
1527552000000,2018-05-29,ETHBTC,0.072078,0.076492,0.072069,0.075935,128010.584,9521.09689727,163638
1527465600000,2018-05-28,ETHBTC,0.077768,0.0779,0.0715,0.07214,145016.966,10756.72229489,209360
1527379200000,2018-05-27,ETHBTC,0.07992,0.080388,0.07658,0.077714,97781.702,7672.83147807,150273
1527292800000,2018-05-26,ETHBTC,0.078586,0.080261,0.07782,0.079959,90706.924,7212.05992008,137346
1527206400000,2018-05-25,ETHBTC,0.079457,0.080914,0.077318,0.078514,124820.207,9920.40581071,195760
1527120000000,2018-05-24,ETHBTC,0.076963,0.0795,0.0753,0.079404,137941.344,10727.20310152,255432
1527033600000,2018-05-23,ETHBTC,0.080422,0.08107,0.075765,0.077046,162034.832,12737.10642071,301207
1526947200000,2018-05-22,ETHBTC,0.083142,0.084,0.080021,0.080422,115585.029,9531.95415801,217560
1526860800000,2018-05-21,ETHBTC,0.083917,0.084386,0.082409,0.083142,87568.365,7314.4195554,187518
1526774400000,2018-05-20,ETHBTC,0.08468,0.085901,0.083848,0.083917,88347.757,7509.28136303,183636
1526688000000,2018-05-19,ETHBTC,0.084177,0.085743,0.083253,0.084682,87917.702,7428.56243569,183893
1526601600000,2018-05-18,ETHBTC,0.082967,0.08435,0.0827,0.084091,104327.594,8739.88398965,208344
1526515200000,2018-05-17,ETHBTC,0.084699,0.0854,0.0827,0.082968,93411.684,7889.55188339,148296
1526428800000,2018-05-16,ETHBTC,0.083317,0.084731,0.082447,0.084699,107701.025,9032.99211784,218554
1526342400000,2018-05-15,ETHBTC,0.083995,0.084958,0.082409,0.083255,119657.839,10021.47935431,264270
