Unix,Date,Symbol,Open,High,Low,Close,Volume ETH,Volume USDC,tradecount
1601510400000,2020-10-01,ETHUSDC,359.92,370.25,345.19,352.95,23159.03274,8290768.8292275,7851
1601424000000,2020-09-30,ETHUSDC,359.84,361.43,351.47,359.77,12879.30574,4584925.6269044,4682
1601337600000,2020-09-29,ETHUSDC,352.73,360.52,350.09,359.22,16375.22504,5815503.0206031,4577
1601251200000,2020-09-28,ETHUSDC,357.71,368.19,351.87,354.13,15644.12652,5643714.0372972,5060
1601164800000,2020-09-27,ETHUSDC,354.33,362.28,347.29,357.33,15073.42621,5357555.1339333,4742
1601078400000,2020-09-26,ETHUSDC,352.29,356.43,346.1,354,14273.72029,5018494.7866337,4726
1600992000000,2020-09-25,ETHUSDC,348.96,358.12,337.57,352.07,24994.70154,8663595.729398,6659
1600905600000,2020-09-24,ETHUSDC,320.63,353.1,316.6,349.11,34306.52503,11545864.4202627,8594
1600819200000,2020-09-23,ETHUSDC,344.34,344.5,313.15,320.11,52104.83039,17172048.6273523,11137
1600732800000,2020-09-22,ETHUSDC,340.31,346.68,335.43,344.11,22634.83768,7732895.4188892,6939
1600646400000,2020-09-21,ETHUSDC,370.33,378,331,340.16,35926.59438,12610132.0645547,10392
1600560000000,2020-09-20,ETHUSDC,385.13,385.35,364.76,370.73,20444.34675,7635855.9986942,6873
1600473600000,2020-09-19,ETHUSDC,384.51,388.66,376.97,385.31,14211.78171,5447182.8038693,5066
1600387200000,2020-09-18,ETHUSDC,389.38,392.39,374,384.19,33100.54012,12684698.8244735,8390
1600300800000,2020-09-17,ETHUSDC,364.85,394.21,363.44,389.37,39030.37239,14885992.34223,10814
1600214400000,2020-09-16,ETHUSDC,363.81,373.53,354.8,365.09,32467.83807,11823463.2515221,9996
1600128000000,2020-09-15,ETHUSDC,377.14,382.24,362.33,363.97,30417.86939,11278092.4872824,9358
1600041600000,2020-09-14,ETHUSDC,366.5,384.5,356.11,377.04,28246.50564,10484759.5817061,9776
1599955200000,2020-09-13,ETHUSDC,387.87,390.42,353.52,366.12,26088.06655,9646455.5934665,8356
1599868800000,2020-09-12,ETHUSDC,373.98,388.11,364.69,387.87,19984.31474,7491714.3732121,7166
1599782400000,2020-09-11,ETHUSDC,367.96,375.35,355.79,374.04,34298.41772,12540895.6920051,9616
1599696000000,2020-09-10,ETHUSDC,350.23,377.38,350.15,368.06,43595.53469,16051599.1266269,12031
1599609600000,2020-09-09,ETHUSDC,337.12,359.17,330.85,351.16,37134.56996,12833946.5172792,9925
1599523200000,2020-09-08,ETHUSDC,353.69,356.63,325.25,337.5,46719.63589,15868740.684839,11451
1599436800000,2020-09-07,ETHUSDC,352.11,358.28,323.32,353.42,57950.82031,19864019.8557388,13437
1599350400000,2020-09-06,ETHUSDC,334.89,360.32,316.02,352.84,56644.38058,19306926.0144146,12803
1599264000000,2020-09-05,ETHUSDC,385.5,394.61,309.57,335.22,84312.62836,29750173.190937,20249
1599177600000,2020-09-04,ETHUSDC,381.48,400.54,355.65,385.5,64169.20387,24623902.5248183,14247
1599091200000,2020-09-03,ETHUSDC,440.34,451.16,372.06,383.02,59929.34693,24878230.6443288,14942
1599004800000,2020-09-02,ETHUSDC,475.35,481.4,419.05,439.74,43866.21028,19590291.9815104,14341
1598918400000,2020-09-01,ETHUSDC,434,488.61,429.47,476,33936.36086,15788635.4034026,12356
1598832000000,2020-08-31,ETHUSDC,429.17,439.01,417.96,433.76,20759.42616,8923711.4911667,6679
1598745600000,2020-08-30,ETHUSDC,398.58,429.5,398.51,429.08,26200.25555,10859935.4772828,7448
1598659200000,2020-08-29,ETHUSDC,395.64,405.68,392.13,398.81,15349.18973,6145936.7921382,5269
1598572800000,2020-08-28,ETHUSDC,383.48,398.4,379.78,395.51,14901.24211,5841415.4123951,5987
1598486400000,2020-08-27,ETHUSDC,385.91,397.13,371.49,383.35,14801.34217,5658425.9467154,5780
1598400000000,2020-08-26,ETHUSDC,382.96,393.08,377.54,385.96,15862.35167,6122050.5974236,6382
1598313600000,2020-08-25,ETHUSDC,407.83,409.08,369.77,382.99,22673.07092,8723692.2523424,8493
1598227200000,2020-08-24,ETHUSDC,390.86,410.33,387.66,407.84,12424.46916,4985139.0195365,5496
1598140800000,2020-08-23,ETHUSDC,395.37,397.16,383.14,390.76,9471.4891,3694989.4564851,5104
1598054400000,2020-08-22,ETHUSDC,387.76,397.14,379.7,395.48,14845.76505,5770383.0322236,6795
1597968000000,2020-08-21,ETHUSDC,416.09,418.79,385.1,388.12,21475.46948,8660600.5171481,9075
1597881600000,2020-08-20,ETHUSDC,407.84,419.06,402.39,415.92,16327.09748,6721850.110093,7549
1597795200000,2020-08-19,ETHUSDC,422.23,426.46,388.39,407.86,31590.45517,12854274.8288564,11642
1597708800000,2020-08-18,ETHUSDC,431.1,434.23,414.15,422.23,14685.4781,6259684.5028741,7639
1597622400000,2020-08-17,ETHUSDC,433.89,447.11,420.49,431.16,21198.23247,9154909.7529703,9052
1597536000000,2020-08-16,ETHUSDC,432.58,436.95,412.48,434.09,20501.70352,8742351.6494858,8313
1597449600000,2020-08-15,ETHUSDC,439.02,443.47,426.17,432.55,17989.17397,7824885.5063282,7936
1597363200000,2020-08-14,ETHUSDC,425.28,444.91,417.93,438.63,26424.69221,11362396.8711564,10557
1597276800000,2020-08-13,ETHUSDC,387.32,431.21,376.88,424.9,30517.03678,12200616.6947275,11421
1597190400000,2020-08-12,ETHUSDC,378.91,389.49,365.49,387.32,22051.71628,8393635.8722558,7227
1597104000000,2020-08-11,ETHUSDC,395.93,398.29,366.8,378.92,27226.42898,10452923.7349552,9115
1597017600000,2020-08-10,ETHUSDC,390.48,400,384.12,395.98,22493.05478,8907071.5665665,7793
1596931200000,2020-08-09,ETHUSDC,397.47,400.39,383.87,390.4,15449.57581,6034913.608432,6294
1596844800000,2020-08-08,ETHUSDC,379.71,397.45,376.5,397.25,11488.50272,4449581.4331132,3927
1596758400000,2020-08-07,ETHUSDC,395.2,398.46,363.82,379.71,21995.68549,8429338.2372079,6536
1596672000000,2020-08-06,ETHUSDC,401.27,408.88,391,394.98,16151.92029,6404219.6898496,5332
1596585600000,2020-08-05,ETHUSDC,389.83,407.81,383.76,401.13,20703.49876,8179455.2808404,6843
1596499200000,2020-08-04,ETHUSDC,386.43,402.94,380.68,389.31,21274.74375,8326518.2561508,6718
1596412800000,2020-08-03,ETHUSDC,372.54,398.28,366.34,386.15,32493.84395,12608661.6004427,9385
1596326400000,2020-08-02,ETHUSDC,387.44,416.37,329.41,372.09,56085.2559,21229771.5774312,16896
1596240000000,2020-08-01,ETHUSDC,346.93,393.67,343.74,387.44,34878.25432,12872165.3694134,13709
1596153600000,2020-07-31,ETHUSDC,335.33,349.84,328.8,347,19146.84822,6522711.3192581,9679
1596067200000,2020-07-30,ETHUSDC,317.92,342.53,314.32,335.12,18243.41912,5928146.1777749,8164
1595980800000,2020-07-29,ETHUSDC,317.55,325.47,312.81,318.16,34055.09322,10920255.9820489,12006
1595894400000,2020-07-28,ETHUSDC,322.52,327.14,306.25,317.53,36179.24627,11463636.6639016,12403
1595808000000,2020-07-27,ETHUSDC,311.26,334,311.16,322.33,39384.98225,12707469.3936796,12299
1595721600000,2020-07-26,ETHUSDC,305.55,320.5,299.07,311.36,52189.04292,15953848.5445805,13923
1595635200000,2020-07-25,ETHUSDC,279.55,309.15,279.55,305.64,27835.4904,8141503.0514824,10702
1595548800000,2020-07-24,ETHUSDC,275.26,287.62,268.23,279.57,25927.43087,7215596.4928668,9576
1595462400000,2020-07-23,ETHUSDC,264.3,280.18,259.82,275.43,42595.6023,11522765.5398374,11497
1595376000000,2020-07-22,ETHUSDC,245.66,270,241.61,264.1,18814.99835,4735477.2874159,4999
1595289600000,2020-07-21,ETHUSDC,235.8,246.85,235.62,245.66,12756.98414,3090034.5387946,4075
1595203200000,2020-07-20,ETHUSDC,239.27,239.76,234,236.09,9142.94651,2171515.2559687,2838
1595116800000,2020-07-19,ETHUSDC,235.58,239.94,233.33,239.06,12734.05306,2991965.359479,3156
1595030400000,2020-07-18,ETHUSDC,232.54,236.85,232.3,235.78,14258.65018,3344984.6677755,3436
1594944000000,2020-07-17,ETHUSDC,233.5,234.51,231.5,232.68,9946.61097,2316421.7909933,2896
1594857600000,2020-07-16,ETHUSDC,238.45,239.16,229.75,233.45,16174.4754,3772071.1159214,3924
1594771200000,2020-07-15,ETHUSDC,240.46,241.38,236.54,238.45,7937.3095,1895993.6803929,2947
1594684800000,2020-07-14,ETHUSDC,239.25,242.03,236.65,240.45,11042.59901,2642480.5644582,3671
1594598400000,2020-07-13,ETHUSDC,242.93,245.05,237.17,239.45,9992.4784,2415151.1701048,3477
1594512000000,2020-07-12,ETHUSDC,239.23,243.87,236.5,242.82,9728.84223,2336688.922666,3560
1594425600000,2020-07-11,ETHUSDC,241.34,241.5,237.57,239.09,5720.27266,1367401.0997738,2203
1594339200000,2020-07-10,ETHUSDC,242.11,242.11,235.71,241.21,15280.34849,3646155.9717609,4628
1594252800000,2020-07-09,ETHUSDC,246.97,247.57,237.67,241.99,11420.41938,2770835.0094103,3921
1594166400000,2020-07-08,ETHUSDC,239.49,248.94,237.89,247.1,26178.94333,6428619.4570243,7092
1594080000000,2020-07-07,ETHUSDC,241.5,243.68,234.52,239.22,10377.62378,2471718.3518353,3821
1593993600000,2020-07-06,ETHUSDC,227.74,242,227.08,241.64,12743.94944,3001872.7065523,3810
1593907200000,2020-07-05,ETHUSDC,229.36,229.84,223.47,227.63,5539.61166,1251972.5588581,1977
1593820800000,2020-07-04,ETHUSDC,224.88,230.57,224.63,229.21,4138.58166,939283.3370813,1761
1593734400000,2020-07-03,ETHUSDC,226.35,228.18,224.1,225,6913.33419,1566651.3608229,2533
1593648000000,2020-07-02,ETHUSDC,231.08,232.02,223,226.51,11346.13536,2585934.1842589,3344
1593561600000,2020-07-01,ETHUSDC,225.5,232.73,224.14,231.06,7154.52355,1636926.3593816,2189
1593475200000,2020-06-30,ETHUSDC,228.02,228.48,222.81,225.64,6123.63164,1381623.8686598,2152
1593388800000,2020-06-29,ETHUSDC,225.14,229.99,221,227.82,11244.02723,2529900.4417218,3238
1593302400000,2020-06-28,ETHUSDC,220.64,227.75,218.29,224.72,7546.19397,1684146.1961272,2249
1593216000000,2020-06-27,ETHUSDC,229.56,231,215.42,220.71,12662.93775,2860104.1556767,3632
1593129600000,2020-06-26,ETHUSDC,232.08,233.37,227.47,229.38,13562.69174,3120889.9673285,3432
1593043200000,2020-06-25,ETHUSDC,234.22,235.08,227.16,232.34,11162.72645,2593944.2429613,2937
1592956800000,2020-06-24,ETHUSDC,243.13,249,230.76,234.17,13610.78737,3246314.476489,3722
1592870400000,2020-06-23,ETHUSDC,243.09,244.8,240.73,243,11692.39184,2842619.7674768,3085
1592784000000,2020-06-22,ETHUSDC,227.67,246.92,227.49,243.14,16438.71099,3914935.7494108,4646
1592697600000,2020-06-21,ETHUSDC,228.88,231.21,226.91,227.56,10014.94315,2297705.6365697,2793
1592611200000,2020-06-20,ETHUSDC,228.55,230.57,225.63,228.69,6831.55031,1558189.5631033,2703
1592524800000,2020-06-19,ETHUSDC,230.89,231.69,226.37,228.72,8858.98537,2029583.3674714,2678
1592438400000,2020-06-18,ETHUSDC,233.15,234.59,227.51,230.9,9327.25819,2160961.9462534,2437
1592352000000,2020-06-17,ETHUSDC,235.27,237.26,227.57,233.66,15095.21874,3510438.0267146,3637
1592265600000,2020-06-16,ETHUSDC,231.06,236,228.7,235.27,14797.7579,3451203.9439292,3207
1592179200000,2020-06-15,ETHUSDC,231.5,233.62,217.8,230.68,17371.07402,3949729.3920233,4035
1592092800000,2020-06-14,ETHUSDC,238.01,238.52,229.87,231.53,7547.88069,1772013.8740484,2255
1592006400000,2020-06-13,ETHUSDC,237.6,238.7,234.57,238.1,7043.93569,1667759.6855285,2239
1591920000000,2020-06-12,ETHUSDC,229.89,239.32,228.1,237.47,8984.00805,2117613.0482609,2177
1591833600000,2020-06-11,ETHUSDC,248,250.36,225.37,230.17,19610.16492,4676507.6815706,4738
1591747200000,2020-06-10,ETHUSDC,244.03,250.5,242.26,247.84,10242.53723,2509635.1266303,3050
1591660800000,2020-06-09,ETHUSDC,246.44,250,238,244.06,10662.33939,2599701.0660357,3238
1591574400000,2020-06-08,ETHUSDC,244.82,247.69,241,246.25,9452.36802,2303398.4622797,2725
1591488000000,2020-06-07,ETHUSDC,241.8,245.26,233.93,244.67,9272.58199,2228915.5870867,3031
1591401600000,2020-06-06,ETHUSDC,239.8,244.4,237.96,241.87,5291.83672,1275632.10772,1417
1591315200000,2020-06-05,ETHUSDC,243.32,247.74,238.84,239.85,11143.80402,2705295.0303169,2661
1591228800000,2020-06-04,ETHUSDC,244.76,246.53,236.23,243.31,13194.91617,3199929.6494176,2977
1591142400000,2020-06-03,ETHUSDC,237.77,245.32,233.3,244.49,11549.27767,2762624.3877959,2640
1591056000000,2020-06-02,ETHUSDC,248.53,253.56,223.3,237.66,23647.89521,5732498.4186229,6069
1590969600000,2020-06-01,ETHUSDC,231.52,251.06,230.49,248.47,13520.67667,3271717.0834335,3376
1590883200000,2020-05-31,ETHUSDC,243.43,245.32,229.45,231.35,11357.8576,2686603.4282547,2879
1590796800000,2020-05-30,ETHUSDC,220.56,247.44,218.67,243.06,18115.104,4244714.6496768,4434
1590710400000,2020-05-29,ETHUSDC,220.23,224.79,217.48,220.6,8587.16686,1895948.1265401,2094
1590624000000,2020-05-28,ETHUSDC,208.44,220.54,204.5,220.02,12150.62946,2569633.6238204,2780
1590537600000,2020-05-27,ETHUSDC,200.85,208.36,200.71,208.25,13783.31126,2823809.9660895,2980
1590451200000,2020-05-26,ETHUSDC,204.59,204.89,196.97,200.86,13102.40965,2639171.1656171,3229
1590364800000,2020-05-25,ETHUSDC,199.52,205.66,198,203.94,9306.60371,1889270.0462069,2237
1590278400000,2020-05-24,ETHUSDC,206.28,210.64,199.5,199.71,9460.35294,1949336.1453227,2515
1590192000000,2020-05-23,ETHUSDC,207.49,211.23,204.65,206.5,8990.01454,1866406.239015,2010
1590105600000,2020-05-22,ETHUSDC,197.99,209.23,196.1,207.17,11046.69203,2246221.6816273,2637
1590019200000,2020-05-21,ETHUSDC,209.65,211.44,191.21,198.56,17710.28981,3547510.0247014,3954
1589932800000,2020-05-20,ETHUSDC,214.55,215.55,205.27,209.94,9868.71676,2087535.377884,2736
1589846400000,2020-05-19,ETHUSDC,214.28,215.9,209.33,214.55,11346.50525,2414319.6725488,2652
1589760000000,2020-05-18,ETHUSDC,207.03,217.05,207.03,214.62,14324.45251,3044707.9950648,2718
1589673600000,2020-05-17,ETHUSDC,200,209.78,199.65,206.92,6927.36747,1424197.7734773,1702
1589587200000,2020-05-16,ETHUSDC,194.64,203.48,193.29,200.34,12051.2415,2407292.0935585,2597
1589500800000,2020-05-15,ETHUSDC,203.41,204.14,191.25,194.62,12832.74657,2537684.1758094,3051
1589414400000,2020-05-14,ETHUSDC,200.33,206.28,195.74,203.38,19136.65474,3848802.6551075,3692
1589328000000,2020-05-13,ETHUSDC,189.97,201.18,188.57,199.87,13127.91276,2561010.3849467,3153
1589241600000,2020-05-12,ETHUSDC,185.8,192.48,185.69,189.36,7916.34319,1499883.8248385,2231
1589155200000,2020-05-11,ETHUSDC,188.14,193.67,176.3,185.8,21014.73204,3904480.4731995,5358
1589068800000,2020-05-10,ETHUSDC,209.94,209.95,179.32,187.67,38532.20887,7244268.3443502,10238
1588982400000,2020-05-09,ETHUSDC,211.63,214.7,208.46,210.17,11295.94346,2397178.298215,3560
1588896000000,2020-05-08,ETHUSDC,212.59,216.88,207.25,211.65,14770.38575,3134650.9277664,3830
1588809600000,2020-05-07,ETHUSDC,199.03,215.58,196.92,212.22,18208.55287,3791187.956255,4749
1588723200000,2020-05-06,ETHUSDC,205.63,211,198.4,199.18,19253.50656,3980030.8567091,4561
1588636800000,2020-05-05,ETHUSDC,207.61,212.05,201.4,205.54,15406.79292,3168634.6110681,4668
1588550400000,2020-05-04,ETHUSDC,210.39,210.79,195.02,207.02,22253.6574,4516175.652019,4690
1588464000000,2020-05-03,ETHUSDC,214.07,219.43,205.15,209.99,11581.954,2456226.418345,4732
1588377600000,2020-05-02,ETHUSDC,211.88,215.37,210.35,213.86,9200.05378,1958702.5351377,3797
1588291200000,2020-05-01,ETHUSDC,206.65,217.28,206.65,212.25,12689.20939,2689294.7475392,3530
1588204800000,2020-04-30,ETHUSDC,215.56,227.59,202.24,206.41,26568.40128,5689416.4532504,8210
1588118400000,2020-04-29,ETHUSDC,196.75,219.23,196.72,215.61,23978.55082,5006657.0936533,6952
1588032000000,2020-04-28,ETHUSDC,196.86,197.92,192.63,196.61,9915.7768,1941219.9750282,2527
1587945600000,2020-04-27,ETHUSDC,197.8,199.5,189.88,196.74,14964.97484,2916587.6917271,3363
1587859200000,2020-04-26,ETHUSDC,194.24,200.35,192.56,197.71,14028.29999,2744129.0571886,3809
1587772800000,2020-04-25,ETHUSDC,187.75,198.49,185.92,194.45,17455.64313,3378860.5111638,4310
1587686400000,2020-04-24,ETHUSDC,185.77,190,184.72,187.75,16467.84355,3094208.7774917,4092
1587600000000,2020-04-23,ETHUSDC,183.27,193.93,178.33,185.7,25437.95098,4767274.861751,7557
1587513600000,2020-04-22,ETHUSDC,170.91,184.34,170.07,183.07,19712.44376,3519145.7305483,5899
1587427200000,2020-04-21,ETHUSDC,170.24,174.93,168.45,170.9,13272.1682,2278190.4265947,4569
1587340800000,2020-04-20,ETHUSDC,180.11,186.71,167,170.45,27058.94693,4798020.8752587,8570
1587254400000,2020-04-19,ETHUSDC,187.85,188.51,176.37,180.35,13276.59226,2431271.2957164,5687
1587168000000,2020-04-18,ETHUSDC,171.76,189.78,171.06,187.71,27015.42183,4919791.8699992,6276
1587081600000,2020-04-17,ETHUSDC,172.62,175,168.57,170.98,12652.11431,2166350.369355,4481
1586995200000,2020-04-16,ETHUSDC,152.59,175.05,148.4,172.66,24514.20422,4071831.0404469,8498
1586908800000,2020-04-15,ETHUSDC,158.37,161.46,152,152.89,12147.81692,1909393.974276,4031
1586822400000,2020-04-14,ETHUSDC,156.84,162.05,155.59,158.02,11122.30942,1764723.3570875,3952
1586736000000,2020-04-13,ETHUSDC,158.53,159.39,149.92,156.68,20526.37111,3165544.2496614,7056
1586649600000,2020-04-12,ETHUSDC,158.72,165.35,155.29,158.84,18439.63905,2961089.2301824,6495
1586563200000,2020-04-11,ETHUSDC,158.2,161.51,154.13,158.55,11373.817,1801495.2512128,4477
1586476800000,2020-04-10,ETHUSDC,169.98,170.27,152.35,157.97,32850.45884,5227289.0078273,9483
1586390400000,2020-04-09,ETHUSDC,173.13,173.51,165.21,169.88,22405.71789,3820170.2486532,5825
1586304000000,2020-04-08,ETHUSDC,164.55,174.69,163.79,173.3,27417.63606,4650628.4076358,6514
1586217600000,2020-04-07,ETHUSDC,171.29,176.37,162.22,164.77,56613.27516,9680067.7229385,11079
1586131200000,2020-04-06,ETHUSDC,142.85,172.1,142.81,171.62,42739.30557,6738907.684348,11743
1586044800000,2020-04-05,ETHUSDC,144.57,145.84,140.83,142.81,13403.77469,1916931.9410341,4152
1585958400000,2020-04-04,ETHUSDC,141.24,147,139.15,144.35,13237.91255,1889772.5718552,4454
1585872000000,2020-04-03,ETHUSDC,141.29,146.79,138,141.39,22992.36372,3281455.3769256,6023
1585785600000,2020-04-02,ETHUSDC,136.57,150,135.5,141.44,28049.41253,3928201.2009506,8317
1585699200000,2020-04-01,ETHUSDC,133.14,137.19,128.83,136.25,16258.96101,2143515.8460244,5223
1585612800000,2020-03-31,ETHUSDC,132.06,135.29,130.5,133.14,15052.26532,1999143.0441274,4541
1585526400000,2020-03-30,ETHUSDC,124.5,135.63,124.03,132.3,23133.56025,3033847.4879174,4076
1585440000000,2020-03-29,ETHUSDC,132.08,132.1,123.85,124.43,9426.14892,1200516.9455553,2234
1585353600000,2020-03-28,ETHUSDC,131.35,133.28,125.02,131.16,24615.83017,3179638.4092358,6807
1585267200000,2020-03-27,ETHUSDC,139,141.88,129.78,131.44,16365.8219,2229939.0187082,4903
1585180800000,2020-03-26,ETHUSDC,136.52,140.1,133.5,138.86,18774.32001,2552423.3345984,5296
1585094400000,2020-03-25,ETHUSDC,138.8,142.8,133,136.5,16175.04856,2218752.5061872,5291
1585008000000,2020-03-24,ETHUSDC,136.48,144.09,133.12,139.01,31464.49828,4347937.6343542,7742
1584921600000,2020-03-23,ETHUSDC,122.29,138.35,119.17,136.49,25672.34753,3313552.4891412,7405
1584835200000,2020-03-22,ETHUSDC,132.21,137.4,121.06,122.43,18889.36393,2429938.3266092,6310
1584748800000,2020-03-21,ETHUSDC,133.43,137.55,125.8,132.75,21773.87066,2887609.0665108,6538
1584662400000,2020-03-20,ETHUSDC,137.41,153.1,116.38,133.66,48280.25031,6760618.1325597,11949
1584576000000,2020-03-19,ETHUSDC,118.58,143.69,115.73,137.02,57926.67139,7429621.9486743,13177
1584489600000,2020-03-18,ETHUSDC,116.35,118.86,110.19,118.57,25187.86082,2887202.5819405,7356
1584403200000,2020-03-17,ETHUSDC,111.29,121.27,108.28,116.6,52923.30675,6186337.8250212,11049
1584316800000,2020-03-16,ETHUSDC,123.47,123.95,100.91,111.07,62358.29739,7036558.0037305,16409
1584230400000,2020-03-15,ETHUSDC,122.36,133.87,120.15,123.47,45372.76357,5636301.620519,10845
1584144000000,2020-03-14,ETHUSDC,135.1,135.48,120.69,122.53,35274.41569,4499803.9414221,11279
1584057600000,2020-03-13,ETHUSDC,107.56,141,85.43,135.44,166342.83402,19408089.056464,30785
1583971200000,2020-03-12,ETHUSDC,194.74,195.58,101,107.59,143728.83244,20618563.8307815,27698
1583884800000,2020-03-11,ETHUSDC,200.16,203.08,181.61,194.51,32387.45269,6213850.1641386,7092
1583798400000,2020-03-10,ETHUSDC,202.9,206.29,194.79,200.58,50831.34559,10230207.5492411,9811
1583712000000,2020-03-09,ETHUSDC,199.45,208.66,189.79,202.67,50100.47389,10058021.2871372,10946
1583625600000,2020-03-08,ETHUSDC,237.23,237.23,195.58,199.25,42209.19108,9209208.9538684,10710
1583539200000,2020-03-07,ETHUSDC,245.68,252.58,236.72,237.56,11428.21033,2782866.2052769,5641
1583452800000,2020-03-06,ETHUSDC,228.44,245.62,227.79,245.59,11532.80204,2724022.6135198,4710
1583366400000,2020-03-05,ETHUSDC,224.86,234.23,224.79,228.75,18768.22755,4321067.3338932,6649
1583280000000,2020-03-04,ETHUSDC,223.85,228.68,219.91,224.4,12519.34103,2819997.1121288,3895
1583193600000,2020-03-03,ETHUSDC,232.27,232.61,219.93,223.67,20738.33303,4695766.4967823,7521
1583107200000,2020-03-02,ETHUSDC,217.7,234.4,215.68,231.89,17610.64067,3960492.9081371,6555
1583020800000,2020-03-01,ETHUSDC,217.26,227.76,212.21,217.47,16985.80802,3720066.366578,6572
1582934400000,2020-02-29,ETHUSDC,227.32,233.08,217,217.5,6700.99262,1510853.1507454,4357
1582848000000,2020-02-28,ETHUSDC,227.79,234.27,213.76,227.22,26645.22469,5998098.3162111,8138
1582761600000,2020-02-27,ETHUSDC,223.41,238.2,209.72,227.56,31129.73886,7057216.0584994,9661
1582675200000,2020-02-26,ETHUSDC,245.8,249.93,215.01,223.65,29039.96842,6711035.0237076,10507
1582588800000,2020-02-25,ETHUSDC,265.83,266.04,244.52,246.64,20086.32441,5115971.0418994,7142
1582502400000,2020-02-24,ETHUSDC,275.4,277.99,257.15,265.39,16596.78243,4429373.2924919,7373
1582416000000,2020-02-23,ETHUSDC,262.55,276.45,261.94,275.39,6181.98556,1677361.4271653,3963
1582329600000,2020-02-22,ETHUSDC,264.89,267.19,256.46,261.9,3742.24702,978573.5655046,2542
1582243200000,2020-02-21,ETHUSDC,257.38,268.4,254,265.44,9132.75874,2400679.783337,5911
1582156800000,2020-02-20,ETHUSDC,258.04,264.23,245.6,257.16,22798.97256,5836679.1183004,8083
1582070400000,2020-02-19,ETHUSDC,283.42,285.4,251,258.65,16580.95075,4522734.9220916,8646
1581984000000,2020-02-18,ETHUSDC,268.19,286.4,259.23,282.81,17903.18763,4904833.6723893,11223
1581897600000,2020-02-17,ETHUSDC,259.26,268.93,241.67,267.5,21730.88486,5478031.5331809,10140
1581811200000,2020-02-16,ETHUSDC,264.73,273.88,237.17,258.29,24660.9496,6328576.8667631,12501
1581724800000,2020-02-15,ETHUSDC,285.43,289,261.77,264.95,19738.59016,5431045.3488509,10593
1581638400000,2020-02-14,ETHUSDC,268.41,287.65,260.13,285.75,18299.01384,5001110.8321427,10185
1581552000000,2020-02-13,ETHUSDC,266.4,278,254.54,269,23839.85832,6373054.7144592,12761
1581465600000,2020-02-12,ETHUSDC,237.85,275.86,237.85,266.04,28160.44605,7251812.3974237,10661
1581379200000,2020-02-11,ETHUSDC,222.82,239.52,218,237.73,13082.37987,3003055.9947314,6540
1581292800000,2020-02-10,ETHUSDC,228.57,229.63,216.48,222.82,13135.36595,2920498.408404,6212
1581206400000,2020-02-09,ETHUSDC,223.15,230.79,223.15,228.83,7732.96655,1759051.8295621,4365
1581120000000,2020-02-08,ETHUSDC,223.2,227.77,213.15,223.2,9393.17042,2095482.287969,6637
1581033600000,2020-02-07,ETHUSDC,212.97,224.23,212.97,223.3,11779.25625,2590491.4839806,6026
1580947200000,2020-02-06,ETHUSDC,203.52,216.11,201.01,212.72,10021.42065,2099801.0934655,4401
1580860800000,2020-02-05,ETHUSDC,188.32,207.57,187.72,203.84,10786.70996,2130293.7429092,4878
1580774400000,2020-02-04,ETHUSDC,190.12,191.14,184.2,188.2,6846.8026,1279661.3537639,2579
1580688000000,2020-02-03,ETHUSDC,188,195.31,186.43,189.61,6144.77935,1166177.3340009,2091
1580601600000,2020-02-02,ETHUSDC,183.16,193.41,178.76,188.1,6008.08819,1129978.8955327,2808
1580515200000,2020-02-01,ETHUSDC,179.96,184,178.94,183.39,6342.11121,1152572.0095161,2741
1580428800000,2020-01-31,ETHUSDC,184.43,185.3,174.89,179.68,8117.84921,1463563.1418636,3143
1580342400000,2020-01-30,ETHUSDC,173.41,186.88,170.48,184.43,9819.15639,1750261.6758691,4765
1580256000000,2020-01-29,ETHUSDC,175.74,178.33,173.11,173.41,6175.82334,1087292.4675935,3061
1580169600000,2020-01-28,ETHUSDC,170.12,176.24,169.83,175.66,30169.34171,5205905.6519485,6301
1580083200000,2020-01-27,ETHUSDC,167.7,171.65,164.84,169.87,7139.26873,1206403.3038359,2804
1579996800000,2020-01-26,ETHUSDC,159.85,168.03,159.13,167.39,4380.58717,719348.3039987,2157
1579910400000,2020-01-25,ETHUSDC,161.9,162.4,157.43,159.94,7065.84054,1123191.762628,2209
1579824000000,2020-01-24,ETHUSDC,162.67,164.14,155.16,162.15,6747.52342,1076875.5151153,3511
1579737600000,2020-01-23,ETHUSDC,167.69,167.69,158.77,162.53,6736.61485,1095164.2318447,3640
1579651200000,2020-01-22,ETHUSDC,169.31,171.05,165.69,167.33,4793.9534,805256.4981587,2445
1579564800000,2020-01-21,ETHUSDC,166.43,169.8,164.45,169.23,6307.59966,1053978.5356704,3488
1579478400000,2020-01-20,ETHUSDC,167.1,169.08,160.94,166.67,6612.58576,1091478.2251695,2236
1579392000000,2020-01-19,ETHUSDC,173.96,178,161.75,166.9,13287.9822,2222904.9222854,4955
1579305600000,2020-01-18,ETHUSDC,169.63,179.38,164.79,173.93,9836.57868,1702590.3759157,3994
1579219200000,2020-01-17,ETHUSDC,164.04,174.28,162,169.7,13556.85095,2289159.6445494,6739
1579132800000,2020-01-16,ETHUSDC,166.37,167.24,158.36,164.05,7496.75192,1215153.0908229,4467
